gkz,Männer,Frauen,diff,class,text
40904,34170.98,30284.34,3886.640000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.886,64 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40905,33065.03,29152.36,3912.6699999999983,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 3.912,67 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40906,34193.7,26542.45,7651.249999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.651,25 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40907,34970.61,29415.32,5555.290000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.555,29 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40908,35750.3,30288.84,5461.460000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.461,46 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40909,35069.1,29605.07,5464.029999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.464,03 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40910,37379.11,31670.73,5708.380000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.708,38 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40911,35446.51,30933.76,4512.750000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.512,75 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40912,34423.29,28863.16,5560.130000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.560,13 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40913,34037.52,29113.54,4923.979999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.923,98 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40914,31832.98,25391.59,6441.389999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.441,39 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40915,33187.1,27909.6,5277.5,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.277,50 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40916,33492.43,26997.88,6494.549999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.494,55 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40917,35662.25,30484.7,5177.549999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.177,55 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40918,32366.8,26915.27,5451.529999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.451,53 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40919,34306.17,28936.8,5369.369999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.369,37 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40920,34338.58,28511.89,5826.690000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.826,69 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40921,31768.73,27305.91,4462.82,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.462,82 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40922,34542.33,29425.1,5117.230000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.117,23 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
40923,33015.12,31965.58,1049.5400000000009,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 1.049,54 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41001,38160.59,33885.07,4275.519999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.275,52 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41002,32990.7,27820.43,5170.269999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.170,27 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41003,36012.66,29044.55,6968.110000000004,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.968,11 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41004,42002.06,33233.13,8768.93,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.768,93 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41005,34030.74,28270.67,5760.07,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.760,07 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41006,44765.39,34539.69,10225.699999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>10.225,70 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41007,35995,30296.48,5698.52,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.698,52 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41008,40355.69,31719.03,8636.660000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.636,66 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41009,38587.74,30138.1,8449.64,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.449,64 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41010,42687.31,35341.34,7345.970000000001,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.345,97 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41011,38079.68,30254.95,7824.73,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.824,73 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41012,38629.64,32619.71,6009.93,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.009,93 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41013,42535.42,34023.63,8511.79,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.511,79 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41014,39145.55,33186.52,5959.030000000006,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.959,03 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41015,41637.62,34122.29,7515.330000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.515,33 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41016,41208.91,31887.04,9321.870000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 9.321,87 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41017,37114.6,30774.63,6339.9699999999975,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 6.339,97 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41018,40170.95,31773.29,8397.659999999996,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.397,66 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41019,39222.85,30658.1,8564.75,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.564,75 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41020,41833.5,31746.42,10087.080000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>10.087,08 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41021,32759.4,28467.55,4291.850000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 4.291,85 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41022,44019.34,36109.21,7910.129999999997,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.910,13 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41101,38366.64,28328.52,10038.119999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>10.038,12 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41102,38071.13,26241.62,11829.509999999998,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'>11.829,51 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41103,36115.8,28737,7378.800000000003,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 7.378,80 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41104,33588.03,25213.18,8374.849999999999,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 8.374,85 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
41105,34556.93,29296.42,5260.510000000002,Männer mehr verdienen,"<span style='text-align: center; font-size: 1rem; display: grid;'><span>Frauen verdienen</span><span style='text-align: center; font-size: 1.1rem;'> 5.260,51 €</span><span style='font-size: 1rem; color:#e59590'>weniger</span></span>"
